frame,lat,lon
112,48.983241341899,8.3909450006829
113,48.983241785166,8.3909501122784
114,48.983242082758,8.3909557489938
115,48.983242199216,8.3909609336203
116,48.983242130103,8.3909661362354
117,48.983241810126,8.3909717695677
118,48.983241295876,8.3909769154555
119,48.983240678647,8.3909820141888
120,48.983239969041,8.390987706405
121,48.983239266343,8.390992912316
122,48.983238423072,8.3909980961543
123,48.983237295635,8.391003854473
124,48.983236115505,8.3910091002392
125,48.983234775372,8.3910144494706
126,48.983233265636,8.3910204505685
127,48.983231816373,8.3910260590473
128,48.983230252404,8.3910317721642
129,48.98322838865,8.3910381114703
130,48.983226576569,8.3910439602043
131,48.983224458152,8.391050496735
132,48.983222422488,8.3910566026463
133,48.983220298004,8.3910628558549
134,48.983217852971,8.3910699058007
135,48.983215546566,8.3910765242476
136,48.983213157741,8.3910833358307
137,48.983210406589,8.3910910646755
138,48.983207767072,8.391098204177
139,48.983205063992,8.3911055728614
140,48.983201957181,8.3911138481427
141,48.983199057708,8.3911215486728
142,48.983195750612,8.391130176214
143,48.983192697001,8.3911382666729
144,48.983189599366,8.3911465543268
145,48.983186117586,8.3911558901662
146,48.983182956515,8.391164631751
147,48.983179762108,8.391173553352
148,48.983176234298,8.3911836141185
149,48.983173017775,8.3911928685433
150,48.983169477164,8.3912031999451
151,48.983166274197,8.3912126740253
152,48.98316308052,8.3912222531292
153,48.983159538662,8.391232825048
154,48.983156309639,8.3912424570542
155,48.983153086217,8.3912520929412
156,48.983149523358,8.3912626615169
157,48.983146270147,8.3912722639452
158,48.983143011805,8.3912818410488
159,48.983139461029,8.391292381754
160,48.983136244081,8.3913019318688
161,48.983132714329,8.3913124523065
162,48.983129485597,8.3913219791891
163,48.983126241461,8.3913315041129
164,48.983122618325,8.3913419443682
165,48.98311928779,8.3913513424515
166,48.983115930222,8.3913606682546
167,48.98311215838,8.3913708394714
168,48.983108697201,8.3913799904705
169,48.983104849893,8.3913899553564
170,48.98310128371,8.3913989216874
171,48.983097665051,8.3914077831483
172,48.983093657096,8.391417401975
173,48.983089966353,8.3914260363093
174,48.983086250142,8.3914345368243
175,48.983082137891,8.3914437166277
176,48.983078367722,8.3914519077898
177,48.983074226863,8.391460792932
178,48.983070433191,8.3914687032461
179,48.983066633966,8.391476488249
180,48.983062469032,8.3914848745281
181,48.983058689903,8.3914924001497
182,48.983054958768,8.3914997975178
183,48.983050928412,8.3915077527997
184,48.983047333377,8.391514828152
185,48.983043813789,8.3915217090957
186,48.983040046738,8.3915290879197
187,48.983036753341,8.3915356170014
188,48.983033285117,8.3915426140168
189,48.983030277525,8.3915487646335
190,48.983027414075,8.3915547444318
191,48.983024463436,8.3915611776599
192,48.98302191984,8.3915670124038
193,48.983019479068,8.391572841759
194,48.983016903188,8.3915792460856
195,48.983014687074,8.3915851180102
196,48.983012606081,8.3915910131766
197,48.983010505906,8.391597560422
198,48.983008799536,8.3916035578165
199,48.983007244962,8.3916096232954
200,48.983005823235,8.3916163226562
201,48.983004745687,8.3916223771361
202,48.983003867612,8.3916284140368
203,48.98300317713,8.3916350077669
204,48.983002831958,8.3916409756234
205,48.983002769614,8.3916474924028
206,48.983003010961,8.3916533640275
207,48.983003494503,8.3916591790472
208,48.983004294333,8.3916654850864
209,48.983005294831,8.3916710833129
210,48.983006550674,8.3916765440254
211,48.983008234847,8.3916824116435
212,48.983010011804,8.3916876366961
213,48.983012025823,8.3916927348695
214,48.983014478709,8.3916981759588
215,48.983016990224,8.3917030201814
216,48.983019885074,8.3917082037797
217,48.983022645004,8.3917129066432
218,48.983025482207,8.3917175644134
219,48.983028730846,8.3917226439018
220,48.983031824279,8.3917272700844
221,48.983035361122,8.3917324100913
222,48.983038680013,8.3917371248726
223,48.983042422199,8.3917424130786
224,48.98304587301,8.3917473310798
225,48.983049390193,8.3917523677146
226,48.983053334388,8.3917580679862
227,48.983056986314,8.391763346904
228,48.983060741314,8.391768740486
229,48.983064959675,8.3917747790814
230,48.983068806307,8.3917805008002
231,48.983073067999,8.3917869603342
232,48.98307702023,8.3917929592848
233,48.983081026185,8.3917990506092
234,48.983085455606,8.3918059068004
235,48.983089554714,8.391812218047
236,48.983093743973,8.3918185877261
237,48.983098440326,8.3918257477675
238,48.983102792625,8.3918323708293
239,48.983107677254,8.3918397929456
240,48.983112192912,8.3918466158948
241,48.983116807563,8.391853467131
242,48.983121973771,8.391861059113
243,48.983126709607,8.3918680984608
244,48.983131529281,8.3918752186517
245,48.983136929162,8.3918831549628
246,48.983141910933,8.391890447026
247,48.98314697139,8.3918977930386
248,48.983152709865,8.3919060387192
249,48.983157938542,8.3919135744723
250,48.983163762693,8.3919219083224
251,48.983169102935,8.3919294626182
252,48.983174480664,8.3919370734427
253,48.983180406062,8.3919454852452
254,48.983185862364,8.3919531663114
255,48.983191314239,8.3919609011396
256,48.983197280813,8.3919695204697
257,48.98320273434,8.3919773895585
258,48.9832088071,8.3919862002398
259,48.983214260542,8.3919942061003
260,48.983219723063,8.3920021619704
261,48.983225757694,8.3920108977578
262,48.983231225651,8.3920188168943
263,48.983236639883,8.3920267462445
264,48.983242439013,8.3920354158107
265,48.983247619813,8.3920433367912
266,48.983252779534,8.3920512729426
267,48.983258513633,8.3920599963508
268,48.983263761887,8.392067903925
269,48.983269508646,8.3920765784978
270,48.983274659735,8.3920843497996
271,48.983279772037,8.3920920786237
272,48.983285374165,8.3921005930929
273,48.983290465377,8.3921083444768
274,48.98329563143,8.3921159556105
275,48.983301296648,8.392124238724
276,48.983306391171,8.3921317111154
277,48.983312064733,8.3921398250796
278,48.983317239788,8.3921471899561
279,48.983322410307,8.3921545628454
280,48.983328079532,8.3921626752946
281,48.98333321721,8.392170003786
282,48.983338384647,8.3921772935987
283,48.983343997879,8.3921852558007
284,48.983349192505,8.3921924609496
285,48.98335444664,8.3921995770591
286,48.983360236446,8.3922073452041
287,48.983365572615,8.3922142660499
288,48.983371448623,8.3922218088222
289,48.983376806136,8.3922285912675
290,48.983382122144,8.392235436775
291,48.983388039314,8.3922429355606
292,48.983393491107,8.3922497408996
293,48.983399015824,8.3922564954715
294,48.98340513025,8.3922638068262
295,48.983410655808,8.3922704765244
296,48.983416228774,8.392277068387
297,48.983422442874,8.3922842698519
298,48.983428188282,8.3922906493719
299,48.983434583553,8.3922976181503
300,48.983440373422,8.3923038734451
301,48.983446191135,8.3923101117532
302,48.98345264655,8.3923168950774
303,48.983458536266,8.3923230126522
304,48.983464465254,8.3923290112519
305,48.983471001161,8.3923355651779
306,48.983476994998,8.3923416313132
307,48.983483638833,8.3923482208619
308,48.983489649799,8.3923542190128
309,48.983495622254,8.3923601711758
310,48.983502155772,8.3923667276338
311,48.983508126985,8.3923726436227
312,48.983514176029,8.3923784120771
313,48.983520884115,8.3923847565266
314,48.983527006207,8.3923905607699
315,48.983533186332,8.3923963029459
316,48.983540044268,8.392402603978
317,48.983546298103,8.3924082224175
318,48.983553164542,8.3924143590183
319,48.983559414708,8.392419963745
320,48.983565768045,8.3924254464107
321,48.983572865701,8.3924313269157
322,48.983579331269,8.3924366213869
323,48.98358579311,8.392441895072
324,48.983592904392,8.3924476194475
325,48.983599404533,8.3924527759337
326,48.983606577764,8.3924584952347
327,48.98361309346,8.3924638351277
328,48.983619669107,8.3924690899307
329,48.983626934705,8.3924748092506
330,48.983633507553,8.3924800678889
331,48.983640066867,8.3924852942339
332,48.983647252988,8.3924911049752
333,48.983653786609,8.3924964170431
334,48.983661032418,8.3925021387758
335,48.983667636445,8.3925072781563
336,48.983674177701,8.3925123613138
337,48.983681316684,8.3925179675755
338,48.983687795473,8.3925230784038
339,48.983694316111,8.3925280700194
340,48.983701459039,8.3925335802217
341,48.98370792397,8.3925385883015
342,48.983714385795,8.3925435664338
343,48.983721489718,8.3925489720422
344,48.98372790594,8.3925538518679
345,48.983734892588,8.3925591638923
346,48.983741222725,8.3925639313961
347,48.98374694576831,8.39256833884576
348,48.98375266881163,8.39257274629543
349,48.98375839185494,8.39257715374509
350,48.98376411489825,8.39258156119475
351,48.98376983794157,8.39258596864441
352,48.98377556098488,8.39259037609408
353,48.98378128402819,8.39259478354374
354,48.9837870070715,8.3925991909934
355,48.98379273011481,8.39260359844306
356,48.98379845315813,8.39260800589273
357,48.98380417620144,8.39261241334239
358,48.98380989924475,8.39261682079205
359,48.98381562228806,8.39262122824171
360,48.98382134533138,8.39262563569138
361,48.98382706837469,8.39263004314104
362,48.983832791418,8.3926344505907
363,48.983837239384,8.3926381344474
364,48.983842606368,8.3926427596745
365,48.983847411831,8.3926470628857
366,48.983852159734,8.3926513585561
367,48.983857375708,8.3926561085354
368,48.983862114,8.3926604361838
369,48.983866889307,8.3926648188741
370,48.983872193595,8.392669667716
371,48.983877086135,8.3926740651449
372,48.983882496724,8.3926788148499
373,48.983887423634,8.3926831500936
374,48.983892350665,8.3926875650724
375,48.983897785019,8.3926925215614
376,48.983902806705,8.3926969941059
377,48.983907899863,8.392701360797
378,48.98391353536,8.3927062740518
379,48.983918656736,8.3927107911394
380,48.983923811512,8.3927152548476
381,48.983929431073,8.3927200303912
382,48.983934299267,8.39272453528
383,48.983939632937,8.392729608484
384,48.983944655872,8.3927342249744
385,48.983949725564,8.3927388502489
386,48.983955290842,8.3927438887534
387,48.983960403111,8.3927484285163
388,48.983965460828,8.3927529806683
389,48.983971125365,8.3927579912817
390,48.983976246137,8.3927625133803
391,48.983981951346,8.3927674264743
392,48.983987068813,8.3927719022965
393,48.983992218942,8.3927763306062
394,48.983997843873,8.3927811514245
395,48.984002941444,8.3927854827683
396,48.984007989096,8.392789760662
397,48.984013485237,8.3927943813396
398,48.98401842538,8.3927985693567
399,48.984023722632,8.3928031247143
400,48.984028453395,8.3928071303381
401,48.984033062081,8.3928110232134
402,48.984038003638,8.3928152023066
403,48.984042287687,8.3928189091018
404,48.984046443709,8.3928224312864
405,48.98405089918,8.3928261163525
406,48.984054891932,8.3928292981429
407,48.984058842511,8.3928323547613
408,48.984063165034,8.392835577228
409,48.984067110946,8.3928382974101
410,48.984071052915,8.3928408421531
411,48.984075358933,8.3928434727528
412,48.984079250003,8.3928455965921
413,48.984083509093,8.3928475526747
414,48.984087364399,8.3928490830697
415,48.984091200935,8.3928503092
416,48.984095379516,8.3928512922168
417,48.984099109301,8.3928518138641
418,48.984102781263,8.3928520358816
419,48.984106755336,8.3928519923305
420,48.984110308081,8.3928516911653
421,48.984113811502,8.3928510869832
422,48.98411760727,8.3928500548688
423,48.984120986002,8.3928488116695
424,48.984124268953,8.3928472796802
425,48.984127789267,8.3928453630418
426,48.984130899628,8.3928433810646
427,48.984133937529,8.3928412153872
428,48.984137198706,8.3928385993949
429,48.984140113599,8.392835921101
430,48.98414328705,8.3928325629808
431,48.984146112837,8.3928291078442
432,48.984148888423,8.3928252974232
433,48.984151901589,8.3928207529598
434,48.984154575436,8.3928163113904
435,48.984157185307,8.3928115844946
436,48.984159989751,8.3928060662608
437,48.984162466714,8.3928007486801
438,48.984165152094,8.3927946355391
439,48.984167555484,8.3927888513825
440,48.984169916356,8.39278284782
441,48.984172497605,8.3927759764584
442,48.984174859181,8.3927695042791
443,48.984177494283,8.3927621340819
444,48.984179936377,8.3927552170694
445,48.984182439378,8.3927480808871
446,48.98418527466,8.392739979069
447,48.984187928343,8.3927323719231
448,48.984190945842,8.3927237338922
449,48.984193622697,8.3927156497005
450,48.984196101395,8.3927073138265
451,48.984198879695,8.3926978654444
452,48.984201618803,8.3926890193313
453,48.984204694496,8.3926790063952
454,48.984207700001,8.3926696704213
455,48.984210803532,8.3926602376286
456,48.984214284322,8.3926496939252
457,48.984217583298,8.3926398824518
458,48.984220914155,8.3926299389792
459,48.984224726002,8.3926188397271
460,48.984228166962,8.3926087134565
461,48.984232010781,8.3925975352673
462,48.98423545811,8.3925874015478
463,48.984238946219,8.3925772579543
464,48.984242781961,8.3925660876742
465,48.984246278453,8.3925559104263
466,48.984249757125,8.3925457272325
467,48.984253543817,8.3925345199598
468,48.984257230143,8.3925244191643
469,48.984260928417,8.3925143172724
470,48.984264843564,8.3925031654436
471,48.984268424966,8.3924930435135
472,48.98427225717,8.3924818025147
473,48.984275849108,8.3924714475942
474,48.984279315341,8.3924611824436
475,48.984283198028,8.3924497932032
476,48.984286662521,8.3924395392847
477,48.984290121274,8.3924293477004
478,48.984294016818,8.3924182095283
479,48.984297547303,8.3924081686169
480,48.984301098977,8.3923981560182
481,48.984304919092,8.3923872711945
482,48.984308450115,8.3923773680843
483,48.984312218088,8.3923665700737
484,48.984315640997,8.3923567283295
485,48.984319088171,8.3923470296596
486,48.984322907273,8.3923364017772
487,48.984326285347,8.3923267547109
488,48.984329638471,8.3923171485038
489,48.984333314002,8.3923066429369
490,48.984336614352,8.3922971589279
491,48.984340218193,8.3922867247735
492,48.984343440723,8.392277267221
493,48.984346655604,8.3922677801504
494,48.984350108118,8.3922573880778
495,48.984353210312,8.39224795535
496,48.984356201626,8.3922385338374
497,48.984359433887,8.3922281946571
498,48.98436230103,8.3922188159324
499,48.984365139174,8.392209544882
500,48.984368200244,8.392199451905
501,48.984370945689,8.3921903968751
502,48.984373933022,8.3921805777973
503,48.984376588809,8.3921718345317
504,48.98437918623,8.392163268857
505,48.984381993171,8.3921540677366
506,48.984384502478,8.3921458764856
507,48.984386973557,8.3921378587716
508,48.984389653552,8.3921292212664
509,48.984392047077,8.3921215737974
510,48.984394644801,8.3921133522818
511,48.984396983114,8.3921060823643
512,48.984399278168,8.3920989747475
513,48.984401708626,8.3920913399601
514,48.984403867236,8.3920846021908
515,48.984405980395,8.39207809372
516,48.984408277135,8.3920712146423
517,48.984410321604,8.3920651662595
518,48.984412306045,8.3920593348571
519,48.984414436332,8.3920531439314
520,48.984416315919,8.3920477226428
521,48.984418314004,8.3920419469763
522,48.984420105133,8.3920369550881
523,48.984421842941,8.3920321640818
524,48.984423704027,8.3920271193086
525,48.984425335368,8.3920227659704
526,48.984426925883,8.3920186360188
527,48.984428608734,8.3920143125104
528,48.984430071867,8.3920106066556
529,48.984431560975,8.3920068539561
530,48.984432816941,8.3920036881659
531,48.984433970527,8.3920008242532
532,48.984435130393,8.3919979996001
533,48.98443606314,8.3919957904541
534,48.984436887962,8.3919938532242
535,48.984437664014,8.3919920587802
536,48.984438233219,8.3919907467223
537,48.984438697037,8.3919897035655
538,48.984439117167,8.3919887749785
539,48.984439460606,8.3919880186997
540,48.984439771631,8.3919873658721
541,48.984439996273,8.3919868971851
542,48.984440137632,8.3919865598828
543,48.984440219386,8.3919863149974
544,48.984440243513,8.3919862255333
545,48.984440232637,8.3919862479481
546,48.984440218147,8.3919862924376
547,48.984440225244,8.3919862838523
548,48.984440249086,8.391986298345
549,48.984440268755,8.3919863433898
550,48.984440292992,8.3919864276209
551,48.984440337602,8.3919864703875
552,48.984440435242,8.3919864762105
553,48.984440513986,8.3919864041376
554,48.984440622999,8.3919862753206
555,48.98444073758,8.391986097124
556,48.984440859783,8.3919858731033
557,48.984441019624,8.3919855745127
558,48.984441174134,8.3919852172698
559,48.984441405993,8.3919846474781
560,48.984441695773,8.3919839655661
561,48.984442070482,8.3919830549084
562,48.984442593971,8.3919818229955
563,48.984443154386,8.3919804630022
564,48.984443811523,8.3919788903277
565,48.984444650156,8.3919769145756
566,48.984445508177,8.391974910522
567,48.984446452097,8.3919727280422
568,48.984447595562,8.39197014366
569,48.984448738353,8.3919676837216
570,48.984450120419,8.3919648397745
571,48.984451450407,8.3919621336283
572,48.984452855645,8.3919593550439
573,48.984454562455,8.3919562992255
574,48.98445623017,8.3919534625273
575,48.984458015228,8.3919506152405
576,48.984460127052,8.3919474893971
577,48.984462174556,8.3919445989313
578,48.984464592149,8.391941444253
579,48.984466933493,8.3919386145311
580,48.984469417045,8.3919358691079
581,48.984472334439,8.3919330344315
582,48.98447514147,8.3919306696376
583,48.984478087949,8.391928477488
584,48.984481505757,8.3919263014202
585,48.984484753855,8.391924570328
586,48.984488546565,8.391922948231
587,48.984492161788,8.3919217903014
588,48.984495959377,8.3919209973856
589,48.984500309491,8.3919206038589
590,48.984504409208,8.3919206631567
591,48.984508631609,8.3919210704646
592,48.984513389192,8.391921989849
593,48.984517808187,8.3919231964259
594,48.984522806531,8.391924964494
595,48.984527449516,8.391926980264
596,48.984532189136,8.391929411838
597,48.98453746367,8.3919324318563
598,48.98454232053,8.3919355877855
599,48.98454724348,8.3919389813046
600,48.984552741442,8.3919429914639
601,48.984557859762,8.3919468173229
602,48.984563050618,8.3919508400095
603,48.984568864351,8.3919554796228
604,48.984574235509,8.3919598180601
605,48.984579698556,8.3919643359369
606,48.9845858142,8.3919693935106
607,48.98459149479,8.3919741305292
608,48.984597319355,8.391978937447
609,48.984603856097,8.3919843755003
610,48.984609899475,8.3919894381725
611,48.984616042371,8.3919945812732
612,48.98462293213,8.3920003584715
613,48.984629286872,8.39200566839
614,48.984636418741,8.3920115843654
615,48.984643008799,8.392017012314
616,48.984649696353,8.3920225517372
617,48.984657147827,8.3920286927536
618,48.984664030775,8.3920343848196
619,48.98467097092,8.3920401266449
620,48.984678711706,8.3920465747222
621,48.984685845877,8.3920524812018
622,48.984693076773,8.3920584318575
623,48.984701158628,8.3920650435596
624,48.984708599268,8.3920710864
625,48.984717659092,8.3920784382773
626,48.98472452761,8.3920840276509
627,48.98473217461,8.3920904134335
628,48.984740627258,8.3920974131202
629,48.984748345908,8.3921038538642
630,48.984756154553,8.3921103229106
631,48.984764812552,8.3921175049163
632,48.984772725604,8.3921240323513
633,48.98478148849,8.3921313100133
634,48.984789498613,8.3921379082266
635,48.984797531398,8.3921444876464
636,48.984806384936,8.3921517419939
637,48.98481445193,8.3921583336755
638,48.984822546092,8.3921649401095
639,48.984831508149,8.3921721790233
640,48.984839638662,8.3921787796288
641,48.984847792518,8.392185356459
642,48.984856725402,8.3921925632929
643,48.984864804318,8.392199042855
644,48.98487366512,8.3922061596372
645,48.984881702228,8.3922125944592
646,48.984889714342,8.3922189984913
647,48.98489849072,8.3922260506008
648,48.984906450573,8.3922324231091
649,48.984914393609,8.3922387834349
650,48.984923121419,8.3922456993014
651,48.984931029904,8.3922519542827
652,48.984939714264,8.3922588106939
653,48.984947615578,8.3922650031236
654,48.984955535257,8.3922712323828
655,48.984964246914,8.3922780935598
656,48.984972136898,8.3922843084743
657,48.984980018398,8.3922905369742
658,48.984988697056,8.3922973838733
659,48.984996578077,8.3923036036179
660,48.985004461546,8.3923098274571
661,48.985013125044,8.3923167044937
662,48.985021027982,8.3923229826962
663,48.985029678444,8.3923300151363
664,48.985037559921,8.3923364565377
665,48.985045486871,8.3923428673089
666,48.985054239583,8.3923499661618
667,48.985062234397,8.3923564400078
668,48.985070257421,8.3923629528301
669,48.985079132265,8.3923701449715
670,48.985087269253,8.3923766695772
671,48.985095427447,8.3923832455804
672,48.985104429242,8.3923904918795
673,48.985112677697,8.3923970674185
674,48.985121793071,8.392404353974
675,48.985130122319,8.3924109397171
676,48.985138434386,8.3924175318854
677,48.985147595265,8.3924247640763
678,48.985155920719,8.3924313376453
679,48.985164214436,8.3924379141352
680,48.985173302531,8.3924451440405
681,48.985181538268,8.3924517131866
682,48.985190590799,8.3924589203124
683,48.985198793434,8.3924654763457
684,48.985207042188,8.3924719760361
685,48.985216114179,8.3924790716885
686,48.985224368557,8.3924854606737
687,48.985232538726,8.3924918538025
688,48.985241503252,8.3924988684223
689,48.985249601107,8.392505289435
690,48.985257592269,8.3925115928623
691,48.985266304839,8.3925184603297
692,48.985274143444,8.3925246451887
693,48.985282693573,8.3925313734668
694,48.985290383473,8.3925374898381
695,48.985298031831,8.392543551011
696,48.985306399652,8.3925501229465
697,48.985313936821,8.3925559991763
698,48.985321389133,8.3925617828675
699,48.985329502345,8.3925680607778
700,48.985336781708,8.392573688743
701,48.985343979043,8.3925792143125
702,48.985351790067,8.3925851995597
703,48.985358759424,8.3925905530966
704,48.98536628273,8.3925963398378
705,48.985373007996,8.3926015271586
706,48.985379598355,8.3926066110398
707,48.985386670893,8.3926121413714
708,48.985392920501,8.3926170794807
709,48.985398995959,8.39262193109
710,48.985405486167,8.392627205823
711,48.985411190552,8.3926318249244
712,48.985417279992,8.3926367322239
713,48.985422614086,8.392641066949
714,48.985427773361,8.3926452289435
715,48.985433239114,8.3926496416691
716,48.985438057237,8.3926535297693
717,48.985442704698,8.3926573022554
718,48.985447631929,8.3926613321671
719,48.985451927292,8.3926648466816
720,48.985456050295,8.3926682312647
721,48.985460347597,8.3926717710977
722,48.985464123231,8.3926747929044
723,48.985468154794,8.39267790469
724,48.985471687724,8.3926806150387
725,48.9854751523,8.392683167929
726,48.985478954874,8.3926858126385
727,48.985482414458,8.3926880929012
728,48.98548587066,8.3926902271008
729,48.985489654664,8.3926924913681
730,48.985493116295,8.3926943701625
731,48.985496574976,8.3926960387874
732,48.98550038157,8.3926975842707
733,48.985503821721,8.3926987130684
734,48.985507250358,8.3926996884297
735,48.985511028196,8.3927005581879
736,48.985514470818,8.3927010413233
737,48.985517975366,8.3927012217932
738,48.985521916736,8.3927010978155
739,48.985525609937,8.3927007558088
740,48.985529344707,8.3927001085118
741,48.985533500942,8.3926990648285
742,48.985537298121,8.392697685587
743,48.985541496067,8.3926956848764
744,48.985545257757,8.3926935434783
745,48.985548997034,8.3926910338383
746,48.985552976412,8.3926876850281
747,48.985556483553,8.392684244589
748,48.985559894999,8.3926804362577
749,48.985563585406,8.3926757799575
750,48.985566797279,8.3926711140793
751,48.985569798812,8.3926658955781
752,48.985572825749,8.3926596057229
753,48.985575434283,8.3926535403144
754,48.985578217589,8.3926465026121
755,48.985580670494,8.392639736801
756,48.985583053966,8.3926327328699
757,48.98558562143,8.3926248153083
758,48.985587870135,8.392617455531
759,48.985590330053,8.39260919069
760,48.985592625175,8.3926015210898
761,48.985595223606,8.3925928816648
762,48.985597641906,8.3925848762485
763,48.985600105579,8.3925767504327
764,48.985602846886,8.392567667388
765,48.98560536616,8.3925592427666
766,48.985608195572,8.3925497996379
767,48.985610821333,8.3925410458808
768,48.985613473971,8.3925321496496
769,48.985616494404,8.3925221852625
770,48.985619407631,8.3925129691559
771,48.985622348019,8.3925035487497
772,48.985625677961,8.3924930279029
773,48.985628805619,8.3924832667942
774,48.985632051353,8.3924733904623
775,48.985635723298,8.3924622934612
776,48.985639142981,8.3924520221759
777,48.985642970005,8.392440604788
778,48.985646530544,8.3924301613633
779,48.985650143726,8.3924196709032
780,48.985654146561,8.3924080632772
781,48.985657816088,8.3923974210771
782,48.985661534733,8.3923867531127
783,48.985665665645,8.3923749808136
784,48.985669410655,8.3923642112593
785,48.985673547159,8.3923523597688
786,48.985677290047,8.3923416073071
787,48.985681005245,8.3923309087565
788,48.985685079916,8.3923190910119
789,48.98568876635,8.3923083903889
790,48.985692469521,8.3922976960488
791,48.985696510774,8.3922859873702
792,48.985700175773,8.392275326441
793,48.985703845979,8.3922646866978
794,48.985707843709,8.3922529748318
795,48.985711433308,8.392242312423
796,48.98571533685,8.392230599244
797,48.985718829048,8.3922199416578
798,48.985722283399,8.3922092996722
799,48.985726082008,8.3921975978565
800,48.985729546145,8.3921869925437
801,48.985732964367,8.3921763511187
802,48.985736729499,8.3921646791365
803,48.985740173109,8.3921540900812
804,48.985743600629,8.3921435276713
805,48.985747357029,8.392131914014
806,48.98575076889,8.3921213791603
807,48.985754559736,8.3921098454305
808,48.98575802242,8.3920993674459
809,48.985761490022,8.3920889461008
810,48.985765360816,8.3920775432024
811,48.985768886118,8.3920672617341
812,48.985772441121,8.392057014715
813,48.985776368383,8.3920458070411
814,48.985779950628,8.3920356506668
815,48.985783901859,8.3920245454793
816,48.985787539541,8.3920145075427
817,48.985791216175,8.3920045114119
818,48.985795280081,8.3919935722606
819,48.985799009942,8.3919836825071
820,48.985802754114,8.3919738908707
821,48.985806848802,8.3919632979169
822,48.985810499924,8.3919538665313
823,48.985814094905,8.3919446474551
824,48.985817960676,8.3919347351868
825,48.985821403149,8.3919259822726
